,OBSPROJECT_UID,PI,PRJ_NAME,CODE,PRJ_SCIENTIFIC_RANK,PRJ_VERSION,PRJ_LETTER_GRADE,PRJ_STATUS,OBSPROPOSAL_UID,EXEC,timestamp,xmlfile,SCICAT,BANDS,time12m_aprc,time7m_aprc,timeTP_aprc,timeNonStd_aprc,APRCRank,APRCGrade,OBSREVIEW_UID
85,uid://A001/X1ee/X135e,nesvadba,The star formation law and its drivers in a maximal Eddington-limited starburst at z=3 at <40 pc resolution.,2015.1.01518.S,40.0,0,A,Phase1Submitted,uid://A001/X1ee/X135f,EU,0,uid___A001_X1ee_X135e.xml,2,3698.0,9.6,0.0,0.0,7.6,40,A,uid://A001/X200/X1298
86,uid://A001/X1ee/X5b4,bvilavil,Molecular gas properties in the central regions of nearby AGNs,2015.1.00602.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X5b5,EU,0,uid___A001_X1ee_X5b4.xml,2,876.0,22.5,0.0,0.0,14.1,1464,U,uid://A001/X201/X48b
87,uid://A001/X1ed/Xd2a,kalfountzou,The AGN/host galaxy interplay <2.5 Gyr after the Big Bang,2015.1.01145.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd2b,EU,0,uid___A001_X1ed_Xd2a.xml,1,7.0,7.3,0.0,0.0,0.0,1509,U,uid://A001/X201/X907
88,uid://A001/X1ee/X14a3,prandoni,AGN Feedback and its Role in Galaxy Evolution: gas and stellar kinematics of radio-loud early-type galaxies,2015.1.01572.S,420.0,0,C,Phase1Submitted,uid://A001/X1ee/X14a4,EU,0,uid___A001_X1ee_X14a3.xml,2,6.0,8.7,0.0,0.0,0.0,420,C,uid://A001/X200/X1637
89,uid://A001/X1ee/X10c0,sonodera,Bulge to Black-Hole Dynamical Link via Molecular Nuclei in the Virgo Spirals,2015.1.01372.S,1036.0,0,C,Phase1Submitted,uid://A001/X1ee/X10c1,EA,0,uid___A001_X1ee_X10c0.xml,2,6.0,4.9,0.0,0.0,0.0,1036,U,uid://A001/X201/Xde6
90,uid://A001/X1ee/Xa70,jrmould,The molecular component of the circumnuclear structure of AGN: early type galaxies,2015.1.00955.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa71,OTHER,0,uid___A001_X1ee_Xa70.xml,2,6.0,1.3,0.0,0.0,1.3,1434,U,uid://A001/X201/X8fc
91,uid://A001/X1ee/Xa46,conselice,Baryons in Massive Galaxies at the Peak Epcoh of Galaxy Formation,2015.1.00941.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa47,EU,0,uid___A001_X1ee_Xa46.xml,1,7.0,4.7,0.0,0.0,0.0,1138,U,uid://A001/X201/X8d9
92,uid://A001/X1ee/X10ce,xiaohu,Resolving HCl towards AGB envelopes,2015.1.01376.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X10cf,EA,0,uid___A001_X1ee_X10ce.xml,5,9.0,6.9,5.4,0.0,6.9,1512,U,uid://A001/X201/Xe1f
93,uid://A001/X1fb/X78,mschramm,Where are the missing stars? - Quasar hosts with extreme stellar mass deficit at z ~ 3 and the co-evolution picture,2015.1.01602.S,468.0,0,B,Phase1Submitted,uid://A001/X1fb/X79,EA,0,uid___A001_X1fb_X78.xml,1,3.0,5.1,0.0,0.0,5.1,468,B,uid://A001/X200/X1750
94,uid://A001/X1b3/X30,tfouchet,First direct measurement of Saturn's stratospheric winds,2015.1.00062.S,90409.0,0,D,Phase1Submitted,uid://A001/X1b3/X31,EU,0,uid___A001_X1b3_X30.xml,4,7.0,2.1,4.6,9.2,0.0,90409,I,uid://A001/X200/X1426
95,uid://A001/X1ed/Xe7c,hiroimai,"Unveiling the central stellar object of the ""water fountain"" source W43A",2015.1.01228.S,616.0,0,C,Phase1Submitted,uid://A001/X1ed/Xe7d,EA,0,uid___A001_X1ed_Xe7c.xml,5,67.0,1.9,0.0,0.0,0.9,616,U,uid://A001/X200/Xec6
96,uid://A001/X1ee/X750,kakiyama,Locating the origin of the radio jet in the blazars,2015.1.00727.S,472.0,0,B,Phase1Submitted,uid://A001/X1ee/X751,EA,0,uid___A001_X1ee_X750.xml,2,3.0,3.0,0.0,0.0,3.0,472,B,uid://A001/X200/X2db
97,uid://A001/X198/X1a,robinlombaert,The evolutionary conundrum of the intermediate-mass oxygen-rich asymptotic-giant-branch stars,2015.1.00013.S,999999.0,0,C,Phase1Submitted,uid://A001/X198/X1b,EU,0,uid___A001_X198_X1a.xml,5,367.0,5.3,9.5,8.7,0.0,1211,U,uid://A001/X200/X1156
98,uid://A001/X1ed/X5b2,rrao,Mapping the Magnetic Field in the Circumstellar Disk in IRAS 16293-2422 B,2015.1.00611.S,1044.0,0,C,Phase1Submitted,uid://A001/X1ed/X5b3,EA,0,uid___A001_X1ed_X5b2.xml,4,76.0,8.9,0.0,0.0,8.9,1044,U,uid://A001/X200/X897
99,uid://A001/X1ed/Xcc2,nabe,Chemical Variation in a Barred Spiral Galaxy NGC 3627,2015.1.01114.S,645.0,0,C,Phase1Submitted,uid://A001/X1ed/Xcc3,EA,0,uid___A001_X1ed_Xcc2.xml,2,3.0,7.6,0.0,0.0,0.0,645,C,uid://A001/X200/Xc7a
100,uid://A001/X1ee/Xb70,tnikola,SMM J030227.73+000653.5: A Cartwheel Analog at High-z?,2015.1.01033.S,440.0,0,C,Phase1Submitted,uid://A001/X1ee/Xb71,NA,0,uid___A001_X1ee_Xb70.xml,1,9.0,4.7,0.0,0.0,4.7,440,U,uid://A001/X200/X9dd
101,uid://A001/X1ee/X71c,kazsliwa,Stirring the Pot: Giant Molecular Clouds in the Local Galaxy Merger NGC 3256,2015.1.00714.S,229.0,0,B,Phase1Submitted,uid://A001/X1ee/X71d,NA,0,uid___A001_X1ee_X71c.xml,2,6.0,3.1,4.2,8.3,0.0,229,B,uid://A001/X201/X31e
102,uid://A001/X1e5/X20,sgarciaburillo,Probing the feeding/feedback budget in NGC1068 on ~a few pc scales,2015.1.00163.S,540.0,0,C,Phase1Submitted,uid://A001/X1e5/X21,EU,0,uid___A001_X1e5_X20.xml,2,96.0,3.1,0.0,0.0,2.0,540,U,uid://A001/X201/Xf78
103,uid://A001/X1ee/Xc5f,sakamotok,Physical and Chemical Diagnostics of A Compact Obscured Nucleus,2015.1.01088.S,756.0,0,C,Phase1Submitted,uid://A001/X1ee/Xc60,EA,0,uid___A001_X1ee_Xc5f.xml,2,764.0,14.0,0.0,0.0,0.0,756,C,uid://A001/X201/X812
104,uid://A001/X1ee/Xf32,jtkainul,Are Filament Fibers Important for Galactic Star Formation?,2015.1.01267.S,626.0,0,C,Phase1Submitted,uid://A001/X1ee/Xf33,EU,0,uid___A001_X1ee_Xf32.xml,3,3.0,3.7,7.4,14.7,0.0,626,U,uid://A001/X201/Xa90
105,uid://A001/X1ad/X17,kristen,An ALMA Survey of the dust attenuation in typical star-forming galaxies at z~5,2015.1.00043.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ad/X18,EU,0,uid___A001_X1ad_X17.xml,1,7.0,15.1,0.0,0.0,0.0,1135,U,uid://A001/X200/X13ba
106,uid://A001/X1b1/X1,asanchez,G24.78+0.08 A1: An expanding hypercompact HII region?,2015.1.00045.S,458.0,0,C,Phase1Submitted,uid://A001/X1b1/X2,EU,0,uid___A001_X1b1_X1.xml,3,7.0,2.7,0.0,0.0,0.0,458,U,uid://A001/X200/X13c1
107,uid://A001/X1ee/Xa38,hatsukade,CO Survey toward the Host Galaxies of Gamma-ray Bursts,2015.1.00939.S,1035.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa39,EA,0,uid___A001_X1ee_Xa38.xml,1,647.0,10.2,0.0,0.0,0.0,1035,C,uid://A001/X201/X8c1
108,uid://A001/X1ed/X12ab,claudiascarlata,Molecular gas in low metallicity low mass galaxies at z 1.5-2,2015.1.01461.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X12ac,NA,0,uid___A001_X1ed_X12ab.xml,1,436.0,9.1,0.0,0.0,0.0,1448,U,uid://A001/X201/Xcb4
109,uid://A001/X1ed/X143b,tjtmoore,The formation of massive young stellar clusters,2015.1.01545.S,343.0,0,C,Phase1Submitted,uid://A001/X1ed/X143c,EU,0,uid___A001_X1ed_X143b.xml,3,7.0,13.6,18.2,0.0,0.0,343,U,uid://A001/X200/X1558
110,uid://A001/X1ee/X10b,csanchez,"The massive, fast-bipolar outflow of the extreme AGB star OH 231.8+4.2",2015.1.00256.S,270.0,0,B,Phase1Submitted,uid://A001/X1ee/X10c,EU,0,uid___A001_X1ee_X10b.xml,5,7.0,8.0,0.0,0.0,0.0,270,B,uid://A001/X200/X178
111,uid://A001/X1ed/X4ec,astrojupiter62,Spatially resolved field spectroscopy in starburst galaxies for a maser of H3O+,2015.1.00558.S,568.0,0,C,Phase1Submitted,uid://A001/X1ed/X4ed,EU,0,uid___A001_X1ed_X4ec.xml,2,7.0,1.6,0.0,0.0,0.0,568,U,uid://A001/X200/X80a
112,uid://A001/X199/X14,jhodge,Resolving the star-forming ISM at z~2-3,2015.1.00019.S,341.0,0,B,Phase1Submitted,uid://A001/X199/X15,NA,0,uid___A001_X199_X14.xml,1,398.0,6.2,0.0,0.0,2.1,341,B,uid://A001/X201/Xd42
113,uid://A001/X1e5/X2d,ri3e,The first extreme extragalactic core mass function and sonic scale molecular cloud properties.,2015.1.00165.S,851.0,0,C,Phase1Submitted,uid://A001/X1e5/X2e,NA,0,uid___A001_X1e5_X2d.xml,3,36.0,28.1,0.0,0.0,0.0,851,U,uid://A001/X201/Xf83
114,uid://A001/X1ed/X1128,jianyangli,Probing Subsurface Water Ice Reservoirs on Ceres,2015.1.01384.S,289.0,0,B,Phase1Submitted,uid://A001/X1ed/X1129,NA,0,uid___A001_X1ed_X1128.xml,4,6.0,9.1,0.0,0.0,3.0,289,B,uid://A001/X200/X12cc
115,uid://A001/X1ed/X1228,sharibreen,Infrared bubble G10.32-0.13: providing stringent tests for high-mass star formation models,2015.1.01436.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X1229,OTHER,0,uid___A001_X1ed_X1228.xml,3,3.0,3.3,0.0,0.0,0.0,1519,U,uid://A001/X201/Xb77
116,uid://A001/X1ed/X6e3,dw274,Uncovering the Early Formation of the Most Massive Stars,2015.1.00700.S,864.0,0,C,Phase1Submitted,uid://A001/X1ed/X6e4,EU,0,uid___A001_X1ed_X6e3.xml,3,6.0,9.2,0.0,0.0,0.0,864,C,uid://A001/X200/X205
117,uid://A001/X1ed/X116,keflavich,Digging for rusty bullets at an explosion site,2015.1.00262.S,7.0,0,A,Phase1Submitted,uid://A001/X1ed/X117,EU,0,uid___A001_X1ed_X116.xml,3,34.0,1.9,0.0,0.0,0.0,7,A,uid://A001/X201/X2f8
118,uid://A001/X1ed/X1008,pgrosbol,Star-formation triggered by large-scale density wave shocks in NGC 2997,2015.1.01322.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X1009,EU,0,uid___A001_X1ed_X1008.xml,2,6.0,4.0,5.3,10.6,0.0,1241,U,uid://A001/X200/X108c
119,uid://A001/X1ed/X993,atrejo,The inner structure of the composite-profile AGB star EP Aquarii,2015.1.00901.S,805.0,0,C,Phase1Submitted,uid://A001/X1ed/X994,EA,0,uid___A001_X1ed_X993.xml,5,6.0,1.6,0.0,0.0,0.0,805,U,uid://A001/X201/X6e2
120,uid://A001/X1ee/X5df,scasassus,Accretion dynamics in the warped disk of HD142527,2015.1.00614.S,104.0,0,B,Phase1Submitted,uid://A001/X1ee/X5e0,CL,0,uid___A001_X1ee_X5df.xml,4,9.0,2.3,0.0,0.0,2.3,104,B,uid://A001/X200/X89e
121,uid://A001/X1ee/X5a6,asanchez,Dissecting disks around young B-type stars,2015.1.00600.S,293.0,0,B,Phase1Submitted,uid://A001/X1ee/X5a7,EU,0,uid___A001_X1ee_X5a6.xml,4,7.0,3.8,0.0,0.0,0.0,293,B,uid://A001/X201/X481
122,uid://A001/X1ed/X1448,francescosantoro,The jet-cloud interaction in the Outer Filament of Centaurus A probed by ALMA,2015.1.01547.S,20470.0,0,D,Phase1Submitted,uid://A001/X1ed/X1449,EU,0,uid___A001_X1ed_X1448.xml,2,3.0,0.0,0.0,0.0,0.0,20470,O,uid://A001/X201/Xe41
123,uid://A001/X1ed/Xc6b,fstanley,Radio-luminous AGN through ALMA's eyes: What is the effect of luminous radio activity on star formation?,2015.1.01091.S,775.0,0,C,Phase1Submitted,uid://A001/X1ed/Xc6c,EU,0,uid___A001_X1ed_Xc6b.xml,1,7.0,4.9,0.0,0.0,0.0,775,U,uid://A001/X200/Xc2c
124,uid://A001/X1ee/X52a,atruebenbach,"A CO Line Search for the Redshift of the Rarest ""Invisible"" Active Galactic Nucleus",2015.1.00556.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X52b,NA,0,uid___A001_X1ee_X52a.xml,2,34.0,3.9,0.0,0.0,3.9,1413,U,uid://A001/X200/X7fb
125,uid://A001/X1b1/X10c,dpetry,The likely Magnetar SWIFT J195509.6+261406 - Step 1 in identifying the potentially galactic counterparts of FRED GRBs with ALMA,2015.1.00119.S,999999.0,0,C,Phase1Submitted,uid://A001/X1b1/X10d,EU,0,uid___A001_X1b1_X10c.xml,5,3.0,5.6,0.0,0.0,5.6,1495,U,uid://A001/X200/X168e
126,uid://A001/X1ee/Xa40,yuanweiwu,Resolve disks and outflows in NGC6334I,2015.1.00940.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa41,EA,0,uid___A001_X1ee_Xa40.xml,3,67.0,2.3,0.0,0.0,2.3,1285,U,uid://A001/X201/X8cf
127,uid://A001/X1ed/X5db,hrussell,Driving molecular gas flows with radio bubbles in A2052's brightest cluster galaxy,2015.1.00627.S,290.0,0,B,Phase1Submitted,uid://A001/X1ed/X5dc,EU,0,uid___A001_X1ed_X5db.xml,2,6.0,2.4,0.0,0.0,0.0,290,B,uid://A001/X201/Xac
128,uid://A001/X1ed/Xa68,skong,A Hunt for Massive Starless Cores II. Deuteration and Core Dynamics,2015.1.00954.S,476.0,0,C,Phase1Submitted,uid://A001/X1ed/Xa69,NA,0,uid___A001_X1ed_Xa68.xml,3,7.0,3.8,0.0,0.0,0.0,476,U,uid://A001/X200/Xcf4
129,uid://A001/X1ed/Xa91,sepulcre,SiO in the high-mass protocluster NGC2264-C: A tracer of protostellar shock history?,2015.1.00969.S,1002.0,0,C,Phase1Submitted,uid://A001/X1ed/Xa92,EA,0,uid___A001_X1ed_Xa91.xml,3,3.0,5.9,0.0,0.0,0.0,1002,U,uid://A001/X200/Xdaf
130,uid://A001/X1ed/X24,tristram,The molecular torus of the active galactic nucleus in the Circinus galaxy,2015.1.00189.S,493.0,0,C,Phase1Submitted,uid://A001/X1ed/X25,EU,0,uid___A001_X1ed_X24.xml,2,97.0,4.9,0.0,0.0,4.9,493,U,uid://A001/X200/X17fa
131,uid://A001/X1ed/X117c,cmancini,Have we really found the progenitors of high-z compact passive early type galaxies?,2015.1.01397.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X117d,EU,0,uid___A001_X1ed_X117c.xml,1,6.0,6.7,0.0,0.0,0.0,1387,U,uid://A001/X200/X1330
132,uid://A001/X1ee/X500,dvergani,Understanding the Physics of the Interstellar Medium in distant Post-Starburst Galaxies,2015.1.00538.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X501,EU,0,uid___A001_X1ee_X500.xml,2,7.0,8.9,0.0,0.0,0.0,1373,U,uid://A001/X200/X79f
133,uid://A001/X1ed/X497,proche,Revealing the circumnuclear material in Circinus,2015.1.00539.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X498,EU,0,uid___A001_X1ed_X497.xml,2,736.0,3.8,0.0,0.0,0.0,1235,U,uid://A001/X200/X7a2
134,uid://A001/X1ed/X581,rfriesen,Testing turbulent self-gravitating models of star formation,2015.1.00596.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X582,NA,0,uid___A001_X1ed_X581.xml,3,3.0,5.7,11.3,0.0,0.0,1402,U,uid://A001/X201/X468
135,uid://A001/X1ee/Xfda,zhiyuzhang,ALMA as a sensitive IMF probe in galaxies: opening a new frontier,2015.1.01309.S,471.0,0,C,Phase1Submitted,uid://A001/X1ee/Xfdb,EU,0,uid___A001_X1ee_Xfda.xml,1,34.0,5.4,0.0,0.0,0.0,471,C,uid://A001/X201/Xc50
136,uid://A001/X1ee/Xfe5,einmann,Identification and investigation of Starless Cores in the LMC,2015.1.01311.S,695.0,0,C,Phase1Submitted,uid://A001/X1ee/Xfe6,NA_EA,0,uid___A001_X1ee_Xfe5.xml,3,46.0,10.7,0.0,0.0,0.0,695,U,uid://A001/X201/Xc8a
137,uid://A001/X1ed/X4aa,schapman33,HS1549 co survey,2015.1.00542.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X4ab,NA,0,uid___A001_X1ed_X4aa.xml,1,38.0,16.4,0.0,0.0,2.3,1288,U,uid://A001/X200/X7b0
138,uid://A001/X1ed/X5bf,cpinte,A search of the elusive sub-mm polarisation in protostellar disks,2015.1.00616.S,122.0,0,B,Phase1Submitted,uid://A001/X1ed/X5c0,CL,0,uid___A001_X1ed_X5bf.xml,4,7.0,4.9,0.0,0.0,4.9,122,B,uid://A001/X201/X65
139,uid://A001/X1ed/X5cc,mikepeel,Searching for magnetic dust and missing iron around L2 Puppis,2015.1.00621.S,951.0,0,C,Phase1Submitted,uid://A001/X1ed/X5cd,EU,0,uid___A001_X1ed_X5cc.xml,5,36.0,6.0,0.0,0.0,6.0,951,U,uid://A001/X200/Xc1
140,uid://A001/X1b1/Xeb,thovatta,Probing the magnetic fields at the base of relativistic jets through Faraday rotation observations,2015.1.00108.S,1081.0,0,C,Phase1Submitted,uid://A001/X1b1/Xec,EU,0,uid___A001_X1b1_Xeb.xml,2,6.0,3.0,0.0,0.0,3.0,1081,U,uid://A001/X201/Xe8a
141,uid://A001/X1ed/X6d,groenew596,The life cycle of dust and gas:  CO observations of AGB stars in the Large Magellanic Cloud,2015.1.00216.S,116.0,0,A,Phase1Submitted,uid://A001/X1ed/X6e,EU,0,uid___A001_X1ed_X6d.xml,5,76.0,3.7,0.0,0.0,0.0,116,A,uid://A001/X201/X86
142,uid://A001/X1ed/Xe83,guillem,Exploring the Early Stages of Formation of Disks and Outflows in Uneven Close Binary Systems. The Case of SVS 13,2015.1.01229.S,273.0,0,B,Phase1Submitted,uid://A001/X1ed/Xe84,EU,0,uid___A001_X1ed_Xe83.xml,3,7.0,4.3,0.0,0.0,0.0,273,B,uid://A001/X200/Xecd
143,uid://A001/X1ed/Xa85,kalas,A Complete ALMA Portrait of Dust and Gas in Fomalhaut's Kuiper Belt,2015.1.00966.S,42.0,0,A,Phase1Submitted,uid://A001/X1ed/Xa86,NA,0,uid___A001_X1ed_Xa85.xml,4,6.0,5.0,0.0,0.0,0.0,42,A,uid://A001/X200/Xda5
144,uid://A001/X1ed/Xcbb,ssadavoy,Polarization and Protostars: Probing Magnetic Fields Across Disks,2015.1.01112.S,44.0,0,A,Phase1Submitted,uid://A001/X1ed/Xcbc,EU,0,uid___A001_X1ed_Xcbb.xml,3,6.0,9.2,0.0,0.0,9.2,44,A,uid://A001/X200/Xc71
145,uid://A001/X1ed/Xd52,san,ALLO: ALMA Lensed Line Observations,2015.1.01157.S,364.0,0,B,Phase1Submitted,uid://A001/X1ed/Xd53,NA,0,uid___A001_X1ed_Xd52.xml,1,64.0,4.4,0.0,0.0,0.0,364,B,uid://A001/X200/Xe27
146,uid://A001/X1ed/X4b6,cclanton,The Influence of Binarity on Dust Disk Mass in Young Systems,2015.1.00544.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X4b7,NA,0,uid___A001_X1ed_X4b6.xml,4,6.0,1.0,0.0,0.0,0.0,1367,U,uid://A001/X200/X7bc
147,uid://A001/X1b3/X90,tani,ALMA detection of  a superwind-driven shocked shell associated with the proximate DLA of SDSS J124020.91+145535.6 at z = 3.1,2015.1.00092.S,976.0,0,C,Phase1Submitted,uid://A001/X1b3/X91,EA,0,uid___A001_X1b3_X90.xml,1,8.0,1.6,3.2,6.4,1.6,976,U,uid://A001/X200/X151c
148,uid://A001/X1ed/X470,inchone,Identification of a Proto-Brown-Dwarf System through Dynamics,2015.1.00531.S,1109.0,0,C,Phase1Submitted,uid://A001/X1ed/X471,EA,0,uid___A001_X1ed_X470.xml,3,6.0,0.9,0.0,0.0,0.0,1109,U,uid://A001/X201/X40d
149,uid://A001/X1ee/Xc86,vstrazzu,The last burst before quenching: star formation and ISM contents in XDCP J0044.0-2033 at z=1.58,2015.1.01101.S,753.0,0,C,Phase1Submitted,uid://A001/X1ee/Xc87,EU,0,uid___A001_X1ee_Xc86.xml,1,73.0,2.9,0.0,0.0,0.0,753,U,uid://A001/X201/X890
150,uid://A001/X1ed/X47e,fuente,Suplhur chemistry in the transitional disk around AB Auriga,2015.1.00533.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X47f,EU,0,uid___A001_X1ed_X47e.xml,4,4.0,5.1,0.0,0.0,0.0,1216,U,uid://A001/X201/X411
151,uid://A001/X1ed/X490,jpericaud,Gas-dust coupling in the double-ring HD141569A hybrid disk,2015.1.00536.S,924.0,0,C,Phase1Submitted,uid://A001/X1ed/X491,EU,0,uid___A001_X1ed_X490.xml,4,73.0,7.6,0.0,0.0,0.0,924,U,uid://A001/X201/X418
152,uid://A001/X1ee/X481,rdellaceca,CO(J=1-0) observations of the most luminous starburst in the local (z<0.3) Universe,2015.1.00505.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X482,EU,0,uid___A001_X1ee_X481.xml,2,3.0,4.4,0.0,0.0,0.0,1407,U,uid://A001/X200/X61a
153,uid://A001/X1ed/Xa24,aisun,Molecular Outflow in Quasar SDSS J1356+1026,2015.1.00935.S,582.0,0,C,Phase1Submitted,uid://A001/X1ed/Xa25,NA,0,uid___A001_X1ed_Xa24.xml,2,67.0,6.9,0.0,0.0,0.0,582,C,uid://A001/X201/X88c
154,uid://A001/X1ee/X33b,nagaihr,Polarimetric Observation of Centaurus A: Poloidally-dominated Magnetic Field vs. Toroidally-dominated Magnetic Field in the Innermost Jet,2015.1.00421.S,28.0,0,A,Phase1Submitted,uid://A001/X1ee/X33c,EA,0,uid___A001_X1ee_X33b.xml,2,7.0,9.0,0.0,0.0,9.0,28,A,uid://A001/X201/Xf6
155,uid://A001/X1ed/Xc18,ajm,Morphology of the NB1/2 and SB1/2 internal bowshocks of HH212 - Jet or wind driven?,2015.1.01071.S,692.0,0,C,Phase1Submitted,uid://A001/X1ed/Xc19,EA,0,uid___A001_X1ed_Xc18.xml,3,6.0,0.8,0.0,0.0,0.0,692,U,uid://A001/X201/X6a7
156,uid://A001/X1ee/X25,timdavis,Gas in the most MASSIVE Galaxies,2015.1.00187.S,511.0,0,C,Phase1Submitted,uid://A001/X1ee/X26,EU,0,uid___A001_X1ee_X25.xml,2,6.0,4.8,0.0,0.0,0.0,511,C,uid://A001/X200/X17ec
157,uid://A001/X1ed/Xcd9,guillard,The role of cosmic rays regulating star formation in AGN,2015.1.01120.S,388.0,0,C,Phase1Submitted,uid://A001/X1ed/Xcda,EU,0,uid___A001_X1ed_Xcd9.xml,2,38.0,4.1,0.0,0.0,1.7,388,C,uid://A001/X200/Xcb6
158,uid://A001/X1ee/X14b,rdecarli,Towards a full characterization of the molecular gas and dust content in HUDF galaxies,2015.1.00275.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X14c,EU,0,uid___A001_X1ee_X14b.xml,1,37.0,9.8,0.0,0.0,0.0,1196,U,uid://A001/X200/X253
159,uid://A001/X1ed/X9d9,bjweiner,Molecular gas excitation in disky U/LIRGs - analogs for high-z starforming galaxies,2015.1.00918.S,963.0,0,C,Phase1Submitted,uid://A001/X1ed/X9da,NA,0,uid___A001_X1ed_X9d9.xml,2,7.0,3.3,3.4,0.0,0.0,963,U,uid://A001/X201/X742
160,uid://A001/X1ee/X487,kruijssen,Does the molecular cloud lifecycle depend on the galactic environment?,2015.1.00506.S,1021.0,0,C,Phase1Submitted,uid://A001/X1ee/X488,EU,0,uid___A001_X1ee_X487.xml,2,3.0,10.0,19.9,39.9,0.0,1021,U,uid://A001/X2c0/X19ad
161,uid://A001/X195/X2c,fkerschbaum,Not alone?: Solving the complex mass loss puzzle of U Ant,2015.1.00007.S,247.0,0,B,Phase1Submitted,uid://A001/X195/X2d,EU,0,uid___A001_X195_X2c.xml,5,36.0,2.4,4.9,9.8,0.0,247,B,uid://A001/X201/X3c
162,uid://A001/X198/X28,hspm,"A search for extragalactic argonium, ArH+, a probe of the very atomic diffuse interstellar medium",2015.1.00016.S,201.0,0,B,Phase1Submitted,uid://A001/X198/X29,EU,0,uid___A001_X198_X28.xml,3,7.0,4.6,0.0,0.0,0.0,201,B,uid://A001/X201/Xd3e
163,uid://A001/X1ed/Xe1c,toshikawa,Gas Content of the Highest-redshift Protocluster,2015.1.01206.S,916.0,0,C,Phase1Submitted,uid://A001/X1ed/Xe1d,EA,0,uid___A001_X1ed_Xe1c.xml,1,6.0,3.8,0.0,0.0,0.0,916,U,uid://A001/X201/Xc4d
164,uid://A001/X1ee/Xeb6,fzadeh,The Interaction of the G0.13-0.13 Molecular Cloud with the Galactic Center Radio Arc,2015.1.01237.S,936.0,0,C,Phase1Submitted,uid://A001/X1ee/Xeb7,NA,0,uid___A001_X1ee_Xeb6.xml,3,3.0,1.4,0.0,0.0,0.0,936,U,uid://A001/X200/Xfc1
165,uid://A001/X1ed/Xf0e,rwang,Study of the Interstellar Medium in the Most Luminous Starburst Quasar Host Galaxy at the Reionization Era,2015.1.01265.S,154.0,0,A,Phase1Submitted,uid://A001/X1ed/Xf0f,OTHER,0,uid___A001_X1ed_Xf0e.xml,1,74.0,4.3,0.0,0.0,0.0,154,A,uid://A001/X201/Xa86
166,uid://A001/X1ed/X305,yawentang,"Molecular outflows, accreting spirals and a circumbinary disk in a young binary system",2015.1.00410.S,260.0,0,B,Phase1Submitted,uid://A001/X1ed/X306,EA,0,uid___A001_X1ed_X305.xml,4,76.0,4.8,0.0,0.0,0.0,260,B,uid://A001/X200/Xc1a
167,uid://A001/X1ee/X39d,hatsukade,Bright End of Number Counts Revealed by ALMA,2015.1.00442.S,577.0,0,B,Phase1Submitted,uid://A001/X1ee/X39e,EA,0,uid___A001_X1ee_X39d.xml,1,6.0,8.4,0.0,0.0,0.0,577,B,uid://A001/X200/X2a6
168,uid://A001/X1ee/X328,rumpac,Do expanding bubbles pave the way for the next generation of high-mass star formation?,2015.1.00409.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X329,EU,0,uid___A001_X1ee_X328.xml,3,6.0,1.2,0.0,0.0,0.0,1533,U,uid://A001/X200/Xc17
169,uid://A001/X1ee/Xe45,sperez,Protolunar disks around directly imaged young exoplanets,2015.1.01210.S,424.0,0,B,Phase1Submitted,uid://A001/X1ee/Xe46,CL,0,uid___A001_X1ee_Xe45.xml,4,6.0,1.7,0.0,0.0,0.0,424,B,uid://A001/X201/Xc74
170,uid://A001/X1ed/X653,nrangwala,Comparing Morphology and Kinematics of Warm CO with Warm Molecular Hydrogen in Star-Forming Galaxies,2015.1.00658.S,362.0,0,B,Phase1Submitted,uid://A001/X1ed/X654,NA,0,uid___A001_X1ed_X653.xml,2,9.0,4.2,4.2,0.0,4.2,362,B,uid://A001/X201/X1f2
171,uid://A001/X198/X47,pamela,Understanding the Disk Wind from HD 163296,2015.1.00023.S,543.0,0,C,Phase1Submitted,uid://A001/X198/X48,EU,0,uid___A001_X198_X47.xml,4,6.0,6.4,12.9,0.0,0.0,543,C,uid://A001/X201/Xd51
